id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50593317,Spacious room with Balcony in heart of Kadikoy,152221010,Abdulla,,Kadikoy,40.99371,29.02701,Private room,170,1,0,,,1,365,0,
50593805,"lovely private room 5 min near to metro 
in luxury residential building",49580413,Abdulaziz,,Zeytinburnu,41.0244,28.89944,Private room,90,1,0,,,1,243,0,
50593905,Üsküdar Çamlıca çatı katı,400117243,Rıdvan,,Uskudar,41.03019,29.07858,Private room,100,1,0,,,1,365,0,
50594416,NİZAM BUTİK OTEL&BİSTRO,408779209,Nizam Butik,,Adalar,40.87087,29.11878,Private room,399,1,1,2021-08-30,0.91,2,364,1,
50595692,Historical Single Family House Near Hagia Sophia,281670956,Selim,,Fatih,41.00238,28.97273,Entire home/apt,1330,2,7,2021-09-18,3.28,5,69,7,
50596671,150 yıllık Tarihi Ahşap Ev(Oda 1),408799075,Erhan,,Fatih,41.00226,28.96722,Private room,142,1,1,2021-06-29,0.32,2,90,1,
50596695,Süper lokasyon.,374085094,Gökhan,,Bayrampasa,41.04539,28.90905,Private room,750,1,0,,,1,365,0,
50597589,Fa’s Sweet Apartment,180276820,Fatih,,Fatih,41.00456,28.97084,Entire home/apt,253,7,0,,,2,341,0,
50599866,1+1 mutfaklı daire,393962646,Cihan,,Fatih,41.00586,28.96922,Entire home/apt,1182,1,0,,,6,365,0,
50602200,The best offer in Kadiköy,280328776,Mahrokh,,Kadikoy,40.99117,29.0456,Entire home/apt,445,7,1,2021-07-18,0.39,2,365,1,
50605034,Şişli Bölgesinde güzel bir daire,408871602,Engin,,Kagithane,41.078,28.97452,Private room,125,1,0,,,1,365,0,
50605055,"Heart of istanbul  
creative residence",112061257,Serkan,,Beyoglu,41.0262,28.97894,Entire home/apt,540,1,0,,,1,365,0,
50605212,ev doğalgaz 24 saat sıcak su olanağı bulunmakta,408872197,Hanifi,,Uskudar,41.05535,29.07755,Entire home/apt,250,1,0,,,1,0,0,
50606117,Spacious Flat in The Center of Besiktas by Daisy,168495229,Daisy,,Besiktas,41.04499,29.00604,Entire home/apt,329,2,4,2021-09-21,2.35,4,214,4,
50608388,Cosy Flat in Taksim With Shared Terrace,264734391,Zehra,,Beyoglu,41.03626,28.9734,Entire home/apt,547,3,3,2021-07-23,1.36,11,353,3,
50608629,Entire house in Taksim with sea view terrace,264734391,Zehra,,Beyoglu,41.03401,28.97277,Entire home/apt,2513,2,0,,,11,333,0,
50608633,Cozy Loft Modern Apt. at TAKSIM in City Center. 2,368529898,Murat,,Beyoglu,41.03374,28.97019,Entire home/apt,347,3,4,2021-09-06,1.35,12,164,4,
50608646,Cosy Flat in City Center With Shared Terrace,264734391,Zehra,,Beyoglu,41.03418,28.9725,Entire home/apt,547,3,1,2021-09-14,1,11,360,1,
50608701,Cozy and Comfortable Dublex Apt at Taksim&Istiklal,368529898,Murat,,Beyoglu,41.03261,28.9697,Entire home/apt,514,4,1,2021-08-17,0.67,12,349,1,
50608860,Loft and Comfortable Apt at Taksim&Istiklal 2,368529898,Murat,,Beyoglu,41.0332,28.97089,Entire home/apt,320,4,2,2021-07-15,2,12,360,2,
50609202,Cozy Full Furnished Suite in Heart of Taksim,33186190,Ferid,,Beyoglu,41.03469,28.98091,Entire home/apt,435,1,1,2021-08-30,0.94,17,355,1,
50609324,Triada Hotel Büyükada,408897547,Berkan,,Adalar,40.86327,29.131313,Private room,998,1,0,,,1,365,0,
50609546,Pretty Family Deluxe Suite in Heart of the Taksim,33186190,Ferid,,Beyoglu,41.03328,28.98132,Entire home/apt,435,1,6,2021-09-14,2.17,17,354,6,
50609744,Family Deluxe Suite nearby İstiklal Street,33186190,Ferid,,Beyoglu,41.03539,28.98111,Entire home/apt,417,1,7,2021-09-11,2.96,17,338,7,
50609809,"85 sqm FLAT /
85 m2 1.5+1 DAİRE
(Giyinme Odalı)",408900527,Sarp,,Basaksehir,41.06359,28.67729,Entire home/apt,188,5,2,2021-07-22,0.65,2,267,2,
50610058,Family Comfortable Apartment İn Heart of Taksim,33186190,Ferid,,Beyoglu,41.03532,28.98298,Entire home/apt,411,1,10,2021-09-20,4.23,17,349,10,
50610443,Istanbul taksim summer mini hotel,342850408,Beyhan,,Beyoglu,41.03677,28.98058,Entire home/apt,250,1,1,2021-07-24,0.43,10,365,1,
50610917,Historical Flat 1872 &Terrace &Balcony &AC @GALATA,406677304,Merve & Ahmet,,Beyoglu,41.02617,28.97157,Entire home/apt,835,2,13,2021-08-08,13,4,352,13,
50614009,Bright Modern Design 2bed/2bath + Gardens! #87,21636586,VNG Property,,Beyoglu,41.02939,28.9793,Entire home/apt,965,13,0,,,70,343,0,
50616114,Harbiye Whole flat 2+1 included bills,11836753,Gurkan,,Sisli,41.047085,28.985741,Entire home/apt,250,15,0,,,2,365,0,
50616745,Cozy apartment in Galata,408912945,Azez,,Beyoglu,41.026176,28.976955,Entire home/apt,291,2,5,2021-08-26,2.21,1,330,5,
50618071,Private Terrace & Galata Tower View & AC,208184830,Senem,,Beyoglu,41.0261,28.97427,Entire home/apt,786,2,13,2021-09-17,4.11,5,362,13,
50618131,Vue Unique au Coeur d'Galata,171287824,Roza & Chiko,,Beyoglu,41.0268,28.97238,Entire home/apt,547,3,12,2021-09-19,5.00,7,356,12,
50618216,"Superior, classy residence,7/24 Security,2 bedroom",96460850,Tevfik,,Beyoglu,41.0396,28.97248,Entire home/apt,990,3,0,,,81,73,0,
50618889,"Superior, dublex residence,7/24 Security,2 bedroom",96460850,Tevfik,,Beyoglu,41.03786,28.97407,Entire home/apt,990,3,4,2021-09-08,1.69,81,85,4,
50620617,DOCTOR'S HOME,408984879,Mücahit,,Kagithane,41.09658,29.00173,Private room,150,1,0,,,1,339,0,
50620677,İstanbul Ataşehir luxury residence,80520926,Cüneyt,,Atasehir,40.98116,29.10417,Entire home/apt,505,2,6,2021-08-16,1.96,7,174,6,
50621568,"Avangard ultra lux penthouse 52 floor 
maslak",409000208,Gamze Nur,,Kagithane,41.08082,28.97971,Entire home/apt,2578,1,0,,,1,365,0,
50625471,Staying in an apartment in the city center!,363429355,Duygu,,Sisli,41.06123,28.9846,Private room,350,2,4,2021-08-12,1.50,1,300,4,
50628180,A room overlooking the green is waiting for you☺️,132424113,Merve Ece,,Kadikoy,40.9999,29.04217,Private room,350,1,0,,,1,365,0,
50628912,Lux Residence in Downtown,409059523,Amine,,Maltepe,40.93574,29.13627,Entire home/apt,299,10,1,2021-08-07,0.54,1,89,1,
50629343,İstanbul güngören bahçelievler çevresinde daire,409062839,Sevde Nur,,Bagcilar,41.02078,28.85972,Private room,450,1,0,,,1,0,0,
50629358,TWIN ROOM ( BREAKFAST INCLUDED ),365725513,Lapis Inn Hotel,,Fatih,41.00948,28.97552,Private room,650,1,1,2021-07-23,0.43,6,362,1,
50629586,"İstanbul'un en kaliteli semtinde, bahçeli ev.",344722668,Demet,,Besiktas,41.04899,28.99763,Entire home/apt,400,3,0,,,2,37,0,
50630212,Lovely 2 rooms apartment in the center of Besiktas,33515454,Tunahan,,Besiktas,41.04533,29.00275,Entire home/apt,600,2,0,,,1,242,0,
50630525,"Etiler, Boğaziçi üniversitesi yakını",371484183,Yağmur,,Besiktas,41.0828,29.03449,Entire home/apt,400,3,0,,,1,365,0,
50631089,Garlon Residence - Studio,405274569,Garlon Otelcilik Turizm,,Beyoglu,41.036747,28.98049,Private room,909,1,0,,,3,365,0,
50633598,My beautiful home is your home too (Mecidiyeköy),409093441,Ramazan,,Sisli,41.07065,28.99194,Private room,95,1,1,2021-08-11,0.58,1,337,1,
50634552,"Lovely 1-Bedroom in the center of Istanbul, Fatih",409101321,Shahm,,Fatih,41.02563,28.94201,Entire home/apt,403,3,0,,,1,356,0,
50634958,Hagia Sophia Luxury home ( grey ),380401388,Kenan,,Fatih,41.00986,28.9765,Entire home/apt,307,1,1,2021-09-03,1,5,325,1,
50635093,Hagia Sophia Luxury Home ( green ),380401388,Kenan,,Fatih,41.00885,28.97675,Entire home/apt,338,1,18,2021-09-18,10.80,5,305,18,
50637129,Hagia sophia luxury home ( grey ),380401388,Kenan,,Fatih,41.00825,28.97593,Entire home/apt,300,1,9,2021-09-08,3.14,5,325,9,
50637312,Fully equipped RV in moda with sea wiew,54733743,Deniz,,Kadikoy,40.98165,29.02606,Entire home/apt,265,2,0,,,1,321,0,
50638598,Sweet Nest in Excellent Location(1min to Istiklal),13143367,Gurubish,,Beyoglu,41.03448,28.98056,Entire home/apt,311,1,3,2021-08-07,1.13,11,328,3,
50639645,İSTANBUL OLD CİTY CENTER HOME,16503560,Ulaş,,Fatih,41.00766,28.96671,Entire home/apt,466,3,5,2021-09-20,2.05,3,331,5,
50640446,"Superior, dublex residence,7/24 Security,2 bedroom",96460850,Tevfik,,Beyoglu,41.03985,28.97429,Entire home/apt,990,3,1,2021-09-06,1,81,61,1,
50640478,Taksim beyoğlu na yakın konumda temiz klimalı herşeyi mevcut olan daire,409160077,Rıdvan,,Beyoglu,41.03547,28.96212,Private room,200,1,0,,,1,365,0,
50640548,"Luxury, dublex residence,7/24 Security,2 bedroom",96460850,Tevfik,,Beyoglu,41.03925,28.97246,Entire home/apt,990,3,4,2021-09-20,4,81,66,4,
50642183,SOO CENTERR & LOWLY IN SAFETY FAMLY Build,81779557,Enes,,Sisli,41.04578,28.98321,Entire home/apt,212,3,0,,,1,349,0,
50647193,Best of locations estanbule,211003486,Dawid,,Fatih,41.00597,28.96405,Private room,533,1,2,2021-08-14,0.76,9,365,2,
50647613,In the center of Galata with unique location…,4865688,Fazilet,,Beyoglu,41.02707,28.97242,Entire home/apt,711,30,0,,,14,266,0,
50648830,Cosy and lovely place with a terrace in Kadıköy,402803044,Ezgi,,Kadikoy,40.98959,29.02658,Private room,217,3,2,2021-09-12,1.43,1,364,2,
50649649,Misafirler İçin Temiz Oda,21404049,Merve,,Bahcelievler,41.00004,28.85023,Shared room,133,1,0,,,1,87,0,
50649777,Half Basement Comfortable Apartment Sultanahmet,261784728,Volkan,,Fatih,41.00465,28.96829,Private room,420,2,0,,,2,365,0,
50649842,Bright Retro 2BR Flat near the Sea and Bagdad Ave,12756893,Demir,,Kadikoy,40.97697,29.04253,Entire home/apt,785,3,3,2021-09-09,1.67,10,337,3,
50650605,2 Bedroom Apartment in Atasehir,107684831,Ali,,Atasehir,40.99407,29.08601,Entire home/apt,517,2,13,2021-08-24,4.02,3,332,13,
50650815,Your Local Retro Home in Moda,145292226,Kortay,,Kadikoy,40.98951,29.02798,Entire home/apt,440,1,11,2021-08-05,3.67,2,272,11,
50650837,Home sweet home,162010297,Tuti,,Beyoglu,41.0283,28.98494,Private room,259,1,0,,,1,179,0,
50651304,!!ONLY FEMALES!! DOUBLE ROOM WITH PRIVATE BATHROOM,179947223,Mustafa,,Bakirkoy,40.98013,28.87468,Private room,250,3,0,,,21,107,0,
50651361,"best service, lowest price for Staying in Turkey",58024132,Tuerxun,,Avcilar,40.97738,28.7352,Private room,116,1,3,2021-08-19,1.01,2,365,3,
50651600,Eyüp Sultan Family Flat Explore City Work Online,234260651,Zorbey,,Eyup,41.07236,28.95195,Entire home/apt,225,3,0,,,5,213,0,
50651699,Cozy Room & Private Bathroom & Terrace View,319777136,StayinnBalat,,Fatih,41.03003,28.94856,Private room,155,2,1,2021-08-27,0.86,7,349,1,
50651790,"Bright, idyllic 1 bedroom house and garden",52912655,Savas,,Sile,41.16583,29.58482,Entire home/apt,299,7,0,,,1,179,0,
50652204,"BEAUTIFUL TERRACE, BRAND NEW PRIVATE BATH, WI-FI",387500263,Güneş,,Kadikoy,40.98974,29.03209,Entire home/apt,444,1,7,2021-09-26,3.09,12,363,7,
50655518,"★KADIKÖY CENTER ECONOMİK TERRACE ""1+1"" 3-4 PEOPLE★",390211407,Caner,,Kadikoy,40.99375,29.02793,Entire home/apt,221,3,7,2021-08-29,2.28,8,0,7,
50655722,"Luxury, safe and clean",167320553,Sayit,,Uskudar,41.0033,29.06976,Entire home/apt,450,5,0,,,1,365,0,
50656400,"Havaalanına, çarşıya ve doğaya yakın, şirin daire",36290335,Özlem,,Eyup,41.18419,28.8843,Entire home/apt,350,3,1,2021-08-14,0.61,1,92,1,
50656445,Pendik Merkez’de Süper Büyük Güvenli Daire,399935637,Vahdettin,,Pendik,40.87501,29.23354,Entire home/apt,414,2,7,2021-09-11,2.50,3,358,7,
50657294,Friendly One Bedroom in the heart of the city.,141522578,Harun,,Kadikoy,40.99204,29.03216,Private room,90,1,0,,,1,304,0,
50660440,Eco Room (-1 Floor) - Marida Residence Taksim,409346701,Bilal,,Beyoglu,41.039169,28.981344,Private room,299,1,17,2021-09-01,6.80,8,356,17,
50663669,"In Kadıköy, very close to the transportation",292963114,Ahmet,,Kadikoy,40.99255,29.03504,Private room,100,1,0,,,1,360,0,
50665101,stylish apartment taksim cihangir,380119854,Giz,,Beyoglu,41.03094,28.98774,Entire home/apt,474,3,4,2021-08-22,1.29,2,365,4,
50665564,Bağdat Caddesine ve Adalar’a yakın otoparklı daire,68459795,Bartu,,Maltepe,40.94902,29.10065,Shared room,200,1,0,,,1,365,0,
50666073,S&M Esem  havuzlu çiftlik evi,409397893,Serpil,,Catalca,41.27206,28.48071,Entire home/apt,3000,1,3,2021-08-22,1.30,1,364,3,
50666652,Rahat ferah güzel bir daire altında avm mevcut,408794543,Mila,,Atasehir,40.9816,29.12839,Entire home/apt,450,1,1,2021-08-20,0.70,5,365,1,
50666684,Бутик Отель в Султанахмет,409406203,Fatih,,Fatih,41.00581,28.97135,Private room,260,1,0,,,1,365,0,
50667868,УЮТНЫЕ АППАРТАМЕНТЫ ДАЧНОГО ТИПА,359631409,Arzu,,Bagcilar,41.01871,28.85862,Entire home/apt,151,7,0,,,1,151,0,
50668251,OVAL FLATS (1) OLD CiTY,14146652,Elvin,,Fatih,41.005716245034975,28.965268424628317,Entire home/apt,310,2,0,,,9,160,0,
50670154,"Glamorous ranch, natural escape within Istanbul",121980965,Orkun,,Cekmekoy,41.06501,29.25065,Entire home/apt,4449,2,0,,,1,269,0,
50670435,Rumeli Hisarüstü’nde kısa dönem kiralık oda-daire,409405981,Mine Nur,,Sariyer,41.08751,29.04639,Private room,89,1,1,2021-09-14,1,1,0,1,
50671063,Pop Art ♥Private Duplex House w/AC♥3BR 1min to Sea,289162232,Oktay & Çağatay,,Beyoglu,41.03231,28.98687,Entire home/apt,658,2,5,2021-09-26,2.59,5,357,5,
50671086,Merkezi mangal seyir terasli guzel daire,409446179,Ümit,,Kagithane,41.08383,29.00316,Private room,90,365,0,,,1,365,0,
50671249,Tertemiz ve otelden farksız Beşiktaş vip home,409447673,Lütfi Alp,,Besiktas,41.04231,29.00195,Private room,755,1,3,2021-09-12,1.02,1,364,3,
50672126,Maslak 1453 Luxury Stunning Modern Suite 1+1,384829103,Ismail,,Sisli,41.12011,29.00845,Entire home/apt,1650,1,1,2021-08-25,0.79,14,89,1,
50672426,Modern apartment in Kadıköy center,158613975,Helin Hülya,,Kadikoy,40.99654,29.05307,Entire home/apt,197,2,3,2021-08-10,1.02,1,320,3,
50672669,LUXURY COMFORTABLE 1+1 RESIDENCES IN MALL,249159323,İzel,,Basaksehir,41.06157,28.80766,Entire home/apt,890,2,0,,,16,365,0,
50672867,For foreigners; It is a reliable apartment that they can use as their own home and feel comfortable. We are staying in the house for 2 people and we want to rent the living room of our house.,174322944,Mestan,,Kartal,40.90092,29.17302,Private room,90,1,0,,,1,365,0,
50672931,Maslak 1453 2+1 with balcony lux residence,384829103,Ismail,,Sisli,41.11936,29.00859,Entire home/apt,1908,1,0,,,14,89,0,
50674417,Mecidiyeköy merkezde güvenli temiz oda,409481636,Mevlüde,,Kagithane,41.08545,28.99143,Private room,100,1,1,2021-09-14,1,1,365,1,
50674911,Comfort Suites Hotel - Lux Suit 1+0 25m²,409486569,Comfort,,Bahcelievler,40.99596,28.84138,Private room,394,1,3,2021-08-26,1.80,9,91,3,
50675556,Comfort Suites Hotel Lux Suite 1+1 50m²,409486569,Comfort,,Bahcelievler,40.99408,28.84084,Private room,493,1,0,,,9,92,0,
50676284,Private Room and Bathroom in Spacious Apartment,376099069,Zunair,,Kadikoy,40.99236,29.04869,Private room,299,1,0,,,1,365,0,
50676519,DELUX,326966479,Hutsuite,,Beyoglu,41.03584,28.98197,Private room,306,1,0,,,8,365,0,
50676699,شقة جميلة مع إطلالة على البحر الخليج,203468349,Yiğit,,Beyoglu,41.04179,28.94992,Private room,200,1,0,,,1,365,0,
50677691,Bayrampaşa da full eşyalı ulaşımı.kolay metroya yakın daire,409507375,Mustafa,,Bayrampasa,41.04648,28.90832,Entire home/apt,350,1,0,,,1,363,0,
50680316,şişli osmanbeyde 2 cephesi açık ferah daire,409542849,Pınar,,Sisli,41.05912,28.99209,Private room,150,1,0,,,1,323,0,
50687702,A nice apartment in Şişli,347571166,Hakan,,Sisli,41.05659,28.984,Entire home/apt,500,7,1,2021-09-16,1,3,344,1,
50687720,şişli bölgesinde güzel bir daire,347571166,Hakan,,Sisli,41.05495,28.98373,Entire home/apt,500,7,0,,,3,272,0,
50688049,"Fully furnished and decorated, cozy Residence flat",406881123,Ahmet Cem,,Atasehir,40.992828,29.122265,Entire home/apt,390,3,4,2021-09-16,2.18,1,357,4,
50688979,The Blue Mansion Flats 1004 2nd Floor,407409937,Ahmet,,Fatih,41.00405,28.96323,Entire home/apt,364,1,2,2021-08-17,1.07,6,346,2,
50689478,Top Floor Uskudar Apartment AC & Lots of Sunlight,44906607,Abdullah,,Uskudar,41.0219,29.01081,Entire home/apt,319,1,1,2021-07-09,0.35,1,88,1,
50689711,deluxe room 2,326966479,Hutsuite,,Beyoglu,41.03585,28.98166,Private room,306,1,0,,,8,365,0,
50690167,Deluxe room 3,326966479,Hutsuite,,Beyoglu,41.03628,28.98315,Private room,306,1,1,2021-08-18,0.68,8,365,1,
50690519,"Lovely, cosy and modern flat with terrace",409627855,Aslı Meltem,,Sisli,41.05682,28.98282,Private room,418,1,1,2021-08-24,0.79,1,365,1,
50691548,Sıcak samimi bi mola istasyonu,408692854,Arif,,Kagithane,41.06965,28.9812,Private room,148,1,0,,,1,341,0,
50691961,Eco Room (Basement Floor)- Marida Residence Taksim,409346701,Bilal,,Beyoglu,41.03966,28.98042,Private room,299,1,9,2021-08-21,4.03,8,321,9,
50692702,Cozy entire apartment in the City Center,409638414,Kubra,,Beyoglu,41.034405,28.98057,Entire home/apt,267,2,0,,,1,365,0,
50693518,Tarihi ahşap ev(Oda 2),408799075,Erhan,,Fatih,41.00439,28.96787,Private room,107,2,0,,,2,90,0,
50693607,CİHANGİR'İN KALBİNDE EŞSİZ BİR DENEYİM,409646893,Di̇lay,,Beyoglu,41.03089,28.98448,Private room,600,1,0,,,2,365,0,
50693818,The highest and luxurious tower in istnabul,370607459,Sina,,Sisli,41.10581,28.98931,Entire home/apt,458,4,0,,,1,363,0,
50694144,Eco Room - Marida Residence Taksim,409346701,Bilal,,Beyoglu,41.04014,28.98024,Private room,299,1,0,,,8,357,0,
50694433,C. Cozy apartment at Sultanahmet,409655318,Mine,,Fatih,41.00804,28.96558,Entire home/apt,316,2,1,2021-08-13,0.61,3,333,1,
50694624,Studio 1+1 & Sofa Room - Marida Residence Taksim,409346701,Bilal,,Beyoglu,41.03983,28.98034,Private room,399,1,3,2021-09-04,3,8,360,3,
50696041,Tüm Daire,226299564,Büşra,,Kucukcekmece,41.0136,28.78998,Entire home/apt,250,1,0,,,1,0,0,
50696206,Şehrin göbeğinde nereye gitmek isterseniz sadece 10 dakika !,338728258,Serkan,,Sisli,41.05501,28.97272,Private room,120,1,0,,,1,365,0,
50696347,Ortaköyde sahile 1 dakika ferah daire,391913632,Mert,,Besiktas,41.05274,29.02645,Entire home/apt,390,3,0,,,1,365,0,
50696989,"شقة سياحية بمجمع kristal şehir, beylikdüzü",353418358,Mohamed,,Esenyurt,41.02299,28.6338,Entire home/apt,445,7,1,2021-09-04,1,5,365,1,
50699665,"Дом для отдыха с семьей и хоум офиса, спа, сад",409695454,Nila,,Sariyer,41.20791,29.02189,Entire home/apt,7663,3,0,,,2,365,0,
50700368,Merkez Kız Öğrenci Yurdu (Center Girls Dormintory),372375764,Gülce,,Avcilar,40.97794,28.73026,Private room,90,1,0,,,2,365,0,
50701750,Comfort Suites Hotel Lux Suite 2+1 75m²,409486569,Comfort,,Bahcelievler,40.99444,28.84175,Private room,681,1,0,,,9,92,0,
50702106,Superior Class Room - Marida Residence Taksim,409346701,Bilal,,Beyoglu,41.039169,28.981344,Private room,374,1,3,2021-08-22,1.25,8,349,3,
50702679,Brand new 1-bedroom with free parking and gym,409722661,Hasan,,Umraniye,41.00775,29.1298,Entire home/apt,400,14,2,2021-09-02,1.09,1,242,2,
50702741,5,334666933,Abdullah,,Arnavutkoy,41.25905,28.74332,Entire home/apt,1529,1,1,2021-07-03,0.33,1,90,1,
50703676,Lux King Room - Marida Residence Taksim,409346701,Bilal,,Beyoglu,41.039169,28.981344,Private room,399,1,4,2021-09-05,1.60,8,355,4,
50710368,Renovated  historical inn at heart of Galata,4865688,Fazilet,,Beyoglu,41.02605,28.97527,Entire home/apt,1333,1,0,,,14,263,0,
50711754,istanbul'un tüm noktasına yakın ferah üsküdar evi,388533284,Çilem,,Uskudar,41.02211,29.03433,Entire home/apt,200,7,1,2021-08-06,0.53,1,31,1,
50711824,site içinde güvenlikli havuzu ve Spor salonu olan güzel bir manzarası olan bir dairede özel oda,409552109,Furkan,,Kartal,40.91153,29.23147,Private room,149,1,0,,,1,365,0,
50713748,Cozy flat with one bedroom in Kadıköy/Yeldeğirmeni,284047975,Elifnaz,,Kadikoy,40.99365,29.03164,Entire home/apt,270,3,0,,,1,331,0,
50714253,KİNG SUİTE WİTH TERRACE,14875223,Murat,,Beyoglu,41.03819,28.98217,Entire home/apt,331,1,2,2021-07-10,0.67,24,365,2,
50714288,شقة فندقيه في مجمع فاخر (HOTEL FLAT),312172671,Abdelrahman,,Bagcilar,41.04357,28.81053,Entire home/apt,445,7,0,,,3,364,0,
50714854,Private Bedroom in Newly Built Apartment Overlooking Bosphorus Sea,403166553,Ayse,,Uskudar,41.0294,29.03922,Private room,138,1,0,,,2,321,0,
50715341,"Bright, large apartment with home office",313027117,Drei Four,,Maltepe,40.94044,29.11289,Entire home/apt,567,10,1,2021-08-12,0.59,12,278,1,
50716042,Room in Şişli behind Trump Tower & Metro station.,35260441,Saaj,,Sisli,41.06999,28.99212,Private room,86,1,0,,,2,263,0,
50716622,Şişli mecidiyeköy’de 2 + 1 harika bir daire,287208465,Yunus Levent,,Sisli,41.07198,29.0039,Entire home/apt,269,4,1,2021-08-13,0.61,19,306,1,
50716968,Boğaz Manzaralı Balkonunda keyifli bir konaklama,46266384,Evrim,,Uskudar,41.04343,29.04522,Entire home/apt,1200,3,0,,,1,365,0,
50717400,"Historic Sweet Home
İn the center of Beyoğlu",409831779,Zehra İrem,,Beyoglu,41.03268,28.98027,Private room,3555,1,0,,,1,365,0,
50718532,Maslak 1453 - 2 Bedroom Apartment,32818161,Emrah,,Sisli,41.12088,29.00771,Entire home/apt,2269,1,0,,,8,365,0,
50721426,The Blue Mansion Flats  1006 3th Floor,407409937,Ahmet,,Fatih,41.00349,28.9634,Entire home/apt,439,1,10,2021-07-31,3.95,6,342,10,
50722295,"Anti-Airbnb, 1 bedroom, Rooftop terrace",42750948,David,,Sisli,41.0502,28.98091,Private room,302,1,0,,,1,89,0,
50723595,Avcılar Sahil'de Deniz Manzaralı Villa,65953142,Argun,,Avcilar,40.97177,28.74055,Entire home/apt,700,1,0,,,1,363,0,
50724807,"Beşiktaş'ta balkonlu, merkezi konumda daire",36270709,Melda,,Besiktas,41.04475,29.00018,Entire home/apt,249,3,5,2021-09-24,5,1,357,5,
50727013,Balkonlu dayre,21351250,Recep,,Fatih,41.00368,28.96542,Entire home/apt,776,1,0,,,32,365,0,
50727200,Lovely 1-bedroom in a shared apartment in Beyoğlu with stunning view looking to river.,393701037,Dave,,Beyoglu,41.0489,28.94118,Private room,113,1,0,,,1,82,0,
50728140,Magnificent seafront 1000 m2 Bosphorus Yali,88939100,Veli Armagan,,Beykoz,41.08833,29.06716,Entire home/apt,26000,30,0,,,1,365,0,
50728251,شقة 2+1 مميزة للايجار السياحي,409937145,Yamen,,Bagcilar,41.0555,28.81129,Entire home/apt,890,3,2,2021-08-06,0.97,1,365,2,
50728470,A peaceful terraced 1+1 studio at Gümüşsuyu,87996063,Biriz,,Beyoglu,41.03343,28.98744,Entire home/apt,300,1,3,2021-09-10,1.45,1,331,3,
50736090,Family grand suite,21351250,Recep,,Fatih,41.00351,28.9655,Entire home/apt,1293,1,0,,,32,365,0,
50736628,Family with two bedroom,21351250,Recep,,Fatih,41.00338,28.96482,Entire home/apt,879,1,0,,,32,365,0,
50737739,Villamızın en alt katının hepsi size ait özel alan,410022945,Binnaz,,Uskudar,41.01471,29.07288,Private room,250,1,0,,,1,365,0,
50738998,Family lux in The Old Ottoman Castle,21351250,Recep,,Fatih,41.00361,28.96337,Entire home/apt,724,1,0,,,32,365,0,
50739287,The Blue Mansion Flats 1001 1st Floor,407409937,Ahmet,,Fatih,41.00549,28.96357,Entire home/apt,420,1,6,2021-08-30,2.20,6,326,6,
50739413,A Eyüpsultan,409704079,Ali Osman,,Gaziosmanpasa,41.05618,28.92816,Entire home/apt,320,1,0,,,1,365,0,
50739829,Boğaziçi Üni. yanında  Etilerde 4+2 180m2 daire,405765576,Taner,,Sariyer,41.08815,29.05063,Entire home/apt,585,3,2,2021-07-20,1.43,1,358,2,
50740132,The Blue Mansion Flats 1003 2nd Floor,407409937,Ahmet,,Fatih,41.00507,28.9631,Entire home/apt,413,1,9,2021-09-04,4.03,6,335,9,
50740445,Convenient location close to the city center,219525689,Timur,,Gungoren,41.00963,28.87273,Entire home/apt,155,15,1,2021-08-31,0.94,4,339,1,
50740510,The Blue Mansion Flats 1005 3th Floor,407409937,Ahmet,,Fatih,41.00519,28.96345,Entire home/apt,454,1,15,2021-09-25,5.42,6,1,15,
50741139,Cozy Room & Terrace View &Wi-Fi,319777136,StayinnBalat,,Fatih,41.03175,28.94837,Private room,150,2,1,2021-07-23,0.43,7,273,1,
50741679,ENTIRE HOUSE . You will have the house to yourself,309496322,Anar,,Besiktas,41.06999,29.04041,Entire home/apt,979,5,0,,,1,180,0,
50743082,Özel Plajlı Site İçerisinde Şık Studio Daire,406862500,Ramazan,,Buyukcekmece,41.03438,28.44554,Entire home/apt,400,2,0,,,5,365,0,
50743502,Duplex Suite Sultanahmet,269270647,Team Can,,Fatih,41.01442,28.97547,Entire home/apt,793,1,4,2021-08-13,1.74,4,130,4,
50744439,Özel Plajlı Site İçerisinde Şık Studio Daire,406862500,Ramazan,,Buyukcekmece,41.03421,28.44553,Entire home/apt,400,2,1,2021-08-10,0.57,5,365,1,
50744469,BEST LOCATION LARGE COZY HOUSE BAGDAT CADDES,44980948,Kadir,,Kadikoy,40.95984184160988,29.083417390381474,Entire home/apt,925,1,2,2021-07-29,1.46,1,365,2,
50744694,Özel Plajlı Site İçerisinde Şık Studio Daire-2,406862500,Ramazan,,Buyukcekmece,41.03408,28.44579,Entire home/apt,400,2,0,,,5,365,0,
50745150,1+1 Duplex - Next to the Galata Tower,243832588,Mert,,Beyoglu,41.02453,28.97422,Entire home/apt,350,2,9,2021-08-15,9,5,344,9,
50745818,Three Apartments with Terrace at Best Location,255549455,Turabi,,Beyoglu,41.02474,28.97461,Entire home/apt,1734,3,0,,,3,352,0,
50746590,Bahçeli evlerde konumu güzel daire,410094660,Javanshır,,Bahcelievler,40.99847,28.83631,Entire home/apt,329,1,0,,,1,358,0,
